ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-04-17,1201.0796700527455,705.0956942858392,1780.3430154918904,1201.0796700527455,1201.0796700527455,63.12774817567418,63.12774817567418,63.12774817567418,91.61504472959999,91.61504472959999,91.61504472959999,-5.7517246213428,-5.7517246213428,-5.7517246213428,-22.73557193258302,-22.73557193258302,-22.73557193258302,0.0,0.0,0.0,1264.2074182284198
2025-04-18,1202.0742346092536,787.2032017414375,1881.8164285998603,1202.0742346092536,1202.0742346092536,121.85203329171067,121.85203329171067,121.85203329171067,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736717534,28.045595736717534,28.045595736717534,2.1913928253931347,2.1913928253931347,2.1913928253931347,0.0,0.0,0.0,1323.9262679009644
2025-04-19,1203.068799165762,700.8763924516561,1816.9468114162432,1203.068799165762,1203.068799165762,62.36320265138412,62.36320265138412,62.36320265138412,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297254997,-52.23305297254997,-52.23305297254997,22.9812108943341,22.9812108943341,22.9812108943341,0.0,0.0,0.0,1265.432001817146
2025-04-20,1204.06336372227,953.3373284684485,2028.638396471886,1204.06336372227,1204.06336372227,288.71541087664593,288.71541087664593,288.71541087664593,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767670527,157.98995767670527,157.98995767670527,39.110408470340644,39.110408470340644,39.110408470340644,0.0,0.0,0.0,1492.7787745989158
2025-04-21,1205.0579282787783,782.1904934957691,1908.5833268647027,1205.0579282787783,1205.0579282787783,139.85481722036474,139.85481722036474,139.85481722036474,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621637349197,-1.9207621637349197,-1.9207621637349197,50.16053465449966,50.16053465449966,50.16053465449966,0.0,0.0,0.0,1344.912745499143
2025-04-22,1206.0524928352866,736.568217642864,1909.7979619223722,1206.0524928352866,1206.0524928352866,123.48946720649798,123.48946720649798,123.48946720649798,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784100816697,-23.955784100816697,-23.955784100816697,55.830206577714684,55.830206577714684,55.830206577714684,0.0,0.0,0.0,1329.5419600417845
2025-04-23,1207.0470573917949,661.0869778546938,1869.3532318844896,1207.0470573917949,1207.0470573917949,45.384709416675086,45.384709416675086,45.384709416675086,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955449207,-102.17422955449207,-102.17422955449207,55.943894241567186,55.943894241567186,55.943894241567186,0.0,0.0,0.0,1252.43176680847
2025-04-24,1208.041621948303,774.508315145043,1892.3855567174717,1208.041621948303,1208.041621948303,136.32051993927485,136.32051993927485,136.32051993927485,91.61504472959999,91.61504472959999,91.61504472959999,-5.75172462142131,-5.75172462142131,-5.75172462142131,50.45719983109617,50.45719983109617,50.45719983109617,0.0,0.0,0.0,1344.3621418875778
2025-04-25,1209.036186504811,809.0425900829468,1965.494814220743,1209.036186504811,1209.036186504811,159.11912974646282,159.11912974646282,159.11912974646282,91.61504472959999,91.61504472959999,91.61504472959999,28.04559573678976,28.04559573678976,28.04559573678976,39.458489280073074,39.458489280073074,39.458489280073074,0.0,0.0,0.0,1368.1553162512737
2025-04-26,1210.0307510613193,728.3271635461259,1842.1029870234802,1210.0307510613193,1210.0307510613193,62.54883205930509,62.54883205930509,62.54883205930509,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297229143,-52.23305297229143,-52.23305297229143,23.166840301996523,23.166840301996523,23.166840301996523,0.0,0.0,0.0,1272.5795831206244
2025-04-27,1211.0253155457372,899.3860963820189,2030.8448260817315,1211.0253155457372,1211.0253155457372,251.5313802100891,251.5313802100891,251.5313802100891,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767651536,157.98995767651536,157.98995767651536,1.926377803973774,1.926377803973774,1.926377803973774,0.0,0.0,0.0,1462.5566957558262
2025-04-28,1212.019880030155,703.0245367107024,1838.25431133041,1212.019880030155,1212.019880030155,65.89145405679756,65.89145405679756,65.89145405679756,91.61504472959999,91.61504472959999,91.61504472959999,-1.920762163939486,-1.920762163939486,-1.920762163939486,-23.802828508862962,-23.802828508862962,-23.802828508862962,0.0,0.0,0.0,1277.9113340869526
2025-04-29,1213.0144445145731,682.7451081080939,1783.1201012439037,1213.0144445145731,1213.0144445145731,14.202229161868274,14.202229161868274,14.202229161868274,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784100965854,-23.955784100965854,-23.955784100965854,-53.45703146676588,-53.45703146676588,-53.45703146676588,0.0,0.0,0.0,1227.2166736764414
2025-04-30,1214.009008998991,516.7455174058638,1672.0133787582222,1214.009008998991,1214.009008998991,-96.94306120674459,-96.94306120674459,-96.94306120674459,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955387458,-102.17422955387458,-102.17422955387458,-86.38387638246996,-86.38387638246996,-86.38387638246996,0.0,0.0,0.0,1117.0659477922463
2025-05-01,1215.0035734834091,649.3504498784134,1782.2436445006567,1215.0035734834091,1215.0035734834091,-35.99651289044201,-35.99651289044201,-35.99651289044201,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621499822,-5.751724621499822,-5.751724621499822,-121.8598329985422,-121.8598329985422,-121.8598329985422,0.0,0.0,0.0,1179.007060592967
2025-05-02,1215.998137967827,627.3706076412576,1760.8970715404996,1215.998137967827,1215.998137967827,-39.44884338754264,-39.44884338754264,-39.44884338754264,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736441882,28.045595736441882,28.045595736441882,-159.10948385358452,-159.10948385358452,-159.10948385358452,0.0,0.0,0.0,1176.5492945802844
2025-05-03,1216.9927024522449,474.28394975212495,1607.5453395155275,1216.9927024522449,1216.9927024522449,-157.9441218905428,-157.9441218905428,-157.9441218905428,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297284942,-52.23305297284942,-52.23305297284942,-197.32611364729334,-197.32611364729334,-197.32611364729334,0.0,0.0,0.0,1059.048580561702
2025-05-04,1217.9872669366628,663.9891994733579,1785.9826204827264,1217.9872669366628,1217.9872669366628,13.911991624808742,13.911991624808742,13.911991624808742,91.61504472959999,91.61504472959999,91.61504472959999,157.9899576765102,157.9899576765102,157.9899576765102,-235.69301078130144,-235.69301078130144,-235.69301078130144,0.0,0.0,0.0,1231.8992585614715
2025-05-05,1218.9818314210809,454.8719006071551,1665.9085387725133,1218.9818314210809,1218.9818314210809,-183.7105935644983,-183.7105935644983,-183.7105935644983,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621639926313,-1.9207621639926313,-1.9207621639926313,-273.4048761301057,-273.4048761301057,-273.4048761301057,0.0,0.0,0.0,1035.2712378565825
2025-05-06,1219.9763959054987,418.61678257607514,1599.1320169539074,1219.9763959054987,1219.9763959054987,-242.02947495715208,-242.02947495715208,-242.02947495715208,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784101115,-23.955784101115,-23.955784101115,-309.68873558563706,-309.68873558563706,-309.68873558563706,0.0,0.0,0.0,977.9469209483467
2025-05-07,1220.9709603899166,268.2521749641003,1443.661053391117,1220.9709603899166,1220.9709603899166,-354.382956645297,-354.382956645297,-354.382956645297,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955417379,-102.17422955417379,-102.17422955417379,-343.8237718207231,-343.8237718207231,-343.8237718207231,0.0,0.0,0.0,866.5880037446196
2025-05-08,1221.9655246979291,332.7054109318272,1476.106290895328,1221.9655246979291,1221.9655246979291,-289.2962062546984,-289.2962062546984,-289.2962062546984,91.61504472959999,91.61504472959999,91.61504472959999,-5.7517246217571385,-5.7517246217571385,-5.7517246217571385,-375.1595263625412,-375.1595263625412,-375.1595263625412,0.0,0.0,0.0,932.6693184432307
2025-05-09,1222.9600890059417,386.1013595488506,1473.2080444367468,1222.9600890059417,1222.9600890059417,-283.4713337817506,-283.4713337817506,-283.4713337817506,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736094004,28.045595736094004,28.045595736094004,-403.13197424744465,-403.13197424744465,-403.13197424744465,0.0,0.0,0.0,939.488755224191
2025-05-10,1223.9546533139544,265.44049186015616,1433.910803887884,1223.9546533139544,1223.9546533139544,-387.89504690899804,-387.89504690899804,-387.89504690899804,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297259086,-52.23305297259086,-52.23305297259086,-427.277038666007,-427.277038666007,-427.277038666007,0.0,0.0,0.0,836.0596064049564
2025-05-11,1224.949217621967,487.9018504990494,1602.0099685917905,1224.949217621967,1224.949217621967,-197.636187663761,-197.636187663761,-197.636187663761,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767663607,157.98995767663607,157.98995767663607,-447.24119006999706,-447.24119006999706,-447.24119006999706,0.0,0.0,0.0,1027.3130299582058
2025-05-12,1225.9437819299797,245.1029771077193,1463.3853921380125,1225.9437819299797,1225.9437819299797,-373.0945782917909,-373.0945782917909,-373.0945782917909,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621640457484,-1.9207621640457484,-1.9207621640457484,-462.788860857345,-462.788860857345,-462.788860857345,0.0,0.0,0.0,852.8492036381888
2025-05-13,1226.9383462379922,255.34699924421093,1387.3693247915937,1226.9383462379922,1226.9383462379922,-406.1472397772934,-406.1472397772934,-406.1472397772934,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784100925737,-23.955784100925737,-23.955784100925737,-473.8065004059675,-473.8065004059675,-473.8065004059675,0.0,0.0,0.0,820.7911064606988
2025-05-14,1227.9329105460047,131.0759286712214,1298.8603537438617,1227.9329105460047,1227.9329105460047,-490.8623779022131,-490.8623779022131,-490.8623779022131,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955401462,-102.17422955401462,-102.17422955401462,-480.3031930777983,-480.3031930777983,-480.3031930777983,0.0,0.0,0.0,737.0705326437916
2025-05-15,1228.9274748540172,317.6616973943215,1404.4724472560695,1228.9274748540172,1228.9274748540172,-396.5445409035606,-396.5445409035606,-396.5445409035606,91.61504472959999,91.61504472959999,91.61504472959999,-5.75172462134814,-5.75172462134814,-5.75172462134814,-482.4078610118122,-482.4078610118122,-482.4078610118122,0.0,0.0,0.0,832.3829339504566
2025-05-16,1229.9220391620297,280.3814703491707,1444.7212760382524,1229.9220391620297,1229.9220391620297,-360.7025306844054,-360.7025306844054,-360.7025306844054,91.61504472959999,91.61504472959999,91.61504472959999,28.04559573616624,28.04559573616624,28.04559573616624,-480.36317115017164,-480.36317115017164,-480.36317115017164,0.0,0.0,0.0,869.2195084776242
2025-05-17,1230.9166034700424,250.92135325725275,1362.9719663800033,1230.9166034700424,1230.9166034700424,-435.1343674404677,-435.1343674404677,-435.1343674404677,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297260183,-52.23305297260183,-52.23305297260183,-474.5163591974657,-474.5163591974657,-474.5163591974657,0.0,0.0,0.0,795.7822360295747
2025-05-18,1231.911167778055,465.7045144785513,1572.4639374930528,1231.911167778055,1231.911167778055,-215.7022670003709,-215.7022670003709,-215.7022670003709,91.61504472959999,91.61504472959999,91.61504472959999,157.9899576766309,157.9899576766309,157.9899576766309,-465.30726940660173,-465.30726940660173,-465.30726940660173,0.0,0.0,0.0,1016.208900777684
2025-05-19,1232.9057320860677,329.1831624752923,1466.7472131929328,1232.9057320860677,1232.9057320860677,-363.55970322550974,-363.55970322550974,-363.55970322550974,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621636163976,-1.9207621636163976,-1.9207621636163976,-453.2539857914933,-453.2539857914933,-453.2539857914933,0.0,0.0,0.0,869.3460288605579
2025-05-20,1233.9002964019483,310.9548016227446,1447.7875763302513,1233.9002964019483,1233.9002964019483,-371.27723480979233,-371.27723480979233,-371.27723480979233,91.61504472959999,91.61504472959999,91.61504472959999,-23.95578410101613,-23.95578410101613,-23.95578410101613,-438.936495438376,-438.936495438376,-438.936495438376,0.0,0.0,0.0,862.6230615921559
2025-05-21,1234.8948607178288,273.14453520046925,1426.5676562879999,1234.8948607178288,1234.8948607178288,-433.53806106502276,-433.53806106502276,-433.53806106502276,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955431381,-102.17422955431381,-102.17422955431381,-422.9788762403088,-422.9788762403088,-422.9788762403088,0.0,0.0,0.0,801.3567996528061
2025-05-22,1235.8894250337094,352.9217457293857,1487.4086460391381,1235.8894250337094,1235.8894250337094,-320.16721813615897,-320.16721813615897,-320.16721813615897,91.61504472959999,91.61504472959999,91.61504472959999,-5.7517246219141605,-5.7517246219141605,-5.7517246219141605,-406.0305382438448,-406.0305382438448,-406.0305382438448,0.0,0.0,0.0,915.7222068975504
2025-05-23,1236.88398934959,395.9641262892011,1519.513371238317,1236.88398934959,1236.88398934959,-269.08642846812853,-269.08642846812853,-269.08642846812853,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736238475,28.045595736238475,28.045595736238475,-388.747068933967,-388.747068933967,-388.747068933967,0.0,0.0,0.0,967.7975608814613
2025-05-24,1237.8785536654705,350.34618800481405,1466.1824003276568,1237.8785536654705,1237.8785536654705,-332.38924598575704,-332.38924598575704,-332.38924598575704,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297289033,-52.23305297289033,-52.23305297289033,-371.77123774246667,-371.77123774246667,-371.77123774246667,0.0,0.0,0.0,905.4893076797134
2025-05-25,1238.873117981351,540.0145724696571,1680.5499890383903,1238.873117981351,1238.873117981351,-106.10970144263129,-106.10970144263129,-106.10970144263129,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767669126,157.98995767669126,157.98995767669126,-355.71470384892257,-355.71470384892257,-355.71470384892257,0.0,0.0,0.0,1132.7634165387196
2025-05-26,1239.8676822972316,373.665124731855,1560.5842724042861,1239.8676822972316,1239.8676822972316,-251.44666188677522,-251.44666188677522,-251.44666188677522,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621638209704,-1.9207621638209704,-1.9207621638209704,-341.1409444525543,-341.1409444525543,-341.1409444525543,0.0,0.0,0.0,988.4210204104563
2025-05-27,1240.862246613112,452.6215819195971,1537.2988817793585,1240.862246613112,1240.862246613112,-260.89061843038513,-260.89061843038513,-260.89061843038513,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784100826886,-23.955784100826886,-23.955784100826886,-328.54987905915823,-328.54987905915823,-328.54987905915823,0.0,0.0,0.0,979.9716281827268
2025-05-28,1241.8568109289927,330.53981382279744,1458.559393352132,1241.8568109289927,1241.8568109289927,-328.92379514767657,-328.92379514767657,-328.92379514767657,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955415466,-102.17422955415466,-102.17422955415466,-318.3646103231218,-318.3646103231218,-318.3646103231218,0.0,0.0,0.0,912.933015781316
2025-05-29,1242.8513752448732,503.8868259914564,1598.3382366255482,1242.8513752448732,1242.8513752448732,-225.0573152409623,-225.0573152409623,-225.0573152409623,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621505162,-5.751724621505162,-5.751724621505162,-310.9206353490572,-310.9206353490572,-310.9206353490572,0.0,0.0,0.0,1017.7940600039109
2025-05-30,1243.8459395607538,481.39721060820483,1611.194656758953,1243.8459395607538,1243.8459395607538,-186.7971646949042,-186.7971646949042,-186.7971646949042,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736859692,28.045595736859692,28.045595736859692,-306.4578051613639,-306.4578051613639,-306.4578051613639,0.0,0.0,0.0,1057.0487748658495
2025-05-31,1244.8405038766343,426.26158028395514,1511.7091449260988,1244.8405038766343,1244.8405038766343,-265.73323485966375,-265.73323485966375,-265.73323485966375,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297290128,-52.23305297290128,-52.23305297290128,-305.11522661636246,-305.11522661636246,-305.11522661636246,0.0,0.0,0.0,979.1072690169706
2025-06-01,1245.8350681925149,633.9949371726486,1740.5568382540464,1245.8350681925149,1245.8350681925149,-57.324210477684765,-57.324210477684765,-57.324210477684765,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767668612,157.98995767668612,157.98995767668612,-306.9292128839709,-306.9292128839709,-306.9292128839709,0.0,0.0,0.0,1188.51085771483
2025-06-02,1246.8296325083954,463.3981033579243,1605.9428408138942,1246.8296325083954,1246.8296325083954,-222.14001582214743,-222.14001582214743,-222.14001582214743,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621637226715,-1.9207621637226715,-1.9207621637226715,-311.83429838802476,-311.83429838802476,-311.83429838802476,0.0,0.0,0.0,1024.689616686248
2025-06-03,1247.824196824276,427.9935287156066,1587.3999518093024,1247.824196824276,1247.824196824276,-252.0079838085001,-252.0079838085001,-252.0079838085001,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784101314446,-23.955784101314446,-23.955784101314446,-319.66724443678567,-319.66724443678567,-319.66724443678567,0.0,0.0,0.0,995.8162130157759
2025-06-04,1248.8187611401565,328.36552871009906,1453.7545663533747,1248.8187611401565,1248.8187611401565,-340.73306014020034,-340.73306014020034,-340.73306014020034,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955429741,-102.17422955429741,-102.17422955429741,-330.17387531550287,-330.17387531550287,-330.17387531550287,0.0,0.0,0.0,908.0857009999562
2025-06-05,1249.813325456037,442.7229262682342,1597.7245622762878,1249.813325456037,1249.813325456037,-257.1551837478773,-257.1551837478773,-257.1551837478773,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621583662,-5.751724621583662,-5.751724621583662,-343.0185038558936,-343.0185038558936,-343.0185038558936,0.0,0.0,0.0,992.6581417081597
2025-06-06,1250.8078897719176,452.8645478182742,1567.1010062745077,1250.8078897719176,1250.8078897719176,-238.13499227782313,-238.13499227782313,-238.13499227782313,91.61504472959999,91.61504472959999,91.61504472959999,28.04559573651182,28.04559573651182,28.04559573651182,-357.79563274393496,-357.79563274393496,-357.79563274393496,0.0,0.0,0.0,1012.6728974940945
2025-06-07,1251.8024540877982,341.64475150805225,1509.1994142493238,1251.8024540877982,1251.8024540877982,-334.6615633787929,-334.6615633787929,-334.6615633787929,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297264274,-52.23305297264274,-52.23305297264274,-374.0435551357501,-374.0435551357501,-374.0435551357501,0.0,0.0,0.0,917.1408907090054
2025-06-08,1252.7970184036787,509.12012316307954,1660.7775206129575,1252.7970184036787,1252.7970184036787,-141.654424829584,-141.654424829584,-141.654424829584,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767674649,157.98995767674649,157.98995767674649,-391.2594272359305,-391.2594272359305,-391.2594272359305,0.0,0.0,0.0,1111.1425935740947
2025-06-09,1253.7915827195593,390.1257054215279,1504.3197783149553,1253.7915827195593,1253.7915827195593,-319.2210651711586,-319.2210651711586,-319.2210651711586,91.61504472959999,91.61504472959999,91.61504472959999,-1.920762163927237,-1.920762163927237,-1.920762163927237,-408.9153477368314,-408.9153477368314,-408.9153477368314,0.0,0.0,0.0,934.5705175484006
2025-06-10,1254.7861470354399,343.1159081330376,1480.2398284419785,1254.7861470354399,1254.7861470354399,-358.81569473468096,-358.81569473468096,-358.81569473468096,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784101125182,-23.955784101125182,-23.955784101125182,-426.47495536315574,-426.47495536315574,-426.47495536315574,0.0,0.0,0.0,895.9704523007589
2025-06-11,1255.7807113513204,238.78583295089575,1394.839142531567,1255.7807113513204,1255.7807113513204,-453.9692315918523,-453.9692315918523,-453.9692315918523,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955413828,-102.17422955413828,-102.17422955413828,-443.4100467673138,-443.4100467673138,-443.4100467673138,0.0,0.0,0.0,801.811479759468
2025-06-12,1256.775275667201,331.53783071738286,1470.5243944721067,1256.775275667201,1256.775275667201,-373.3534026489502,-373.3534026489502,-373.3534026489502,91.61504472959999,91.61504472959999,91.61504472959999,-5.7517246211746755,-5.7517246211746755,-5.7517246211746755,-459.2167227573754,-459.2167227573754,-459.2167227573754,0.0,0.0,0.0,883.4218730182508
2025-06-13,1257.7698399830815,325.38994208403074,1475.961125193651,1257.7698399830815,1257.7698399830815,-353.769950519417,-353.769950519417,-353.769950519417,91.61504472959999,91.61504472959999,91.61504472959999,28.04559573658406,28.04559573658406,28.04559573658406,-473.43059098560093,-473.43059098560093,-473.43059098560093,0.0,0.0,0.0,903.9998894636644
2025-06-14,1258.764404298962,235.7825179630091,1400.4246966912388,1258.764404298962,1258.764404298962,-446.2585952495514,-446.2585952495514,-446.2585952495514,91.61504472959999,91.61504472959999,91.61504472959999,-52.2330529729232,-52.2330529729232,-52.2330529729232,-485.6405870062281,-485.6405870062281,-485.6405870062281,0.0,0.0,0.0,812.5058090494107
2025-06-15,1259.7589686148426,443.0126123181017,1566.9037028852733,1259.7589686148426,1259.7589686148426,-245.89601947104728,-245.89601947104728,-245.89601947104728,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767655651,157.98995767655651,157.98995767655651,-495.5010218772039,-495.5010218772039,-495.5010218772039,0.0,0.0,0.0,1013.8629491437953
2025-06-16,1260.7535329307232,277.8784190322207,1439.133674467567,1260.7535329307232,1260.7535329307232,-413.04723914334323,-413.04723914334323,-413.04723914334323,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621633464549,-1.9207621633464549,-1.9207621633464549,-502.7415217095965,-502.7415217095965,-502.7415217095965,0.0,0.0,0.0,847.70629378738
2025-06-17,1261.7480972466037,232.1698917584466,1402.1058741625257,1261.7480972466037,1261.7480972466037,-439.5153303198465,-439.5153303198465,-439.5153303198465,91.61504472959999,91.61504472959999,91.61504472959999,-23.95578410093592,-23.95578410093592,-23.95578410093592,-507.1745909485104,-507.1745909485104,-507.1745909485104,0.0,0.0,0.0,822.2327669267572
2025-06-18,1262.7426615624843,147.5405035969612,1273.5877586171873,1262.7426615624843,1262.7426615624843,-519.2597894310253,-519.2597894310253,-519.2597894310253,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955443746,-102.17422955443746,-102.17422955443746,-508.70060460618765,-508.70060460618765,-508.70060460618765,0.0,0.0,0.0,743.482872131459
2025-06-19,1263.7372258783648,242.00924480369102,1403.4977869640245,1263.7372258783648,1263.7372258783648,-421.4467928174883,-421.4467928174883,-421.4467928174883,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621253175,-5.751724621253175,-5.751724621253175,-507.31011292583497,-507.31011292583497,-507.31011292583497,0.0,0.0,0.0,842.2904330608765
2025-06-20,1264.7317901942454,304.62389108071153,1450.077268639092,1264.7317901942454,1264.7317901942454,-383.4227821730267,-383.4227821730267,-383.4227821730267,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736365055,28.045595736365055,28.045595736365055,-503.0834226389917,-503.0834226389917,-503.0834226389917,0.0,0.0,0.0,881.3090080212187
2025-06-21,1265.726354510126,234.73951428706627,1405.169753943819,1265.726354510126,1265.726354510126,-456.8055079128512,-456.8055079128512,-456.8055079128512,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297266465,-52.23305297266465,-52.23305297266465,-496.1874996697864,-496.1874996697864,-496.1874996697864,0.0,0.0,0.0,808.9208465972747
2025-06-22,1266.7209188260065,463.14570614140166,1587.0723527421108,1266.7209188260065,1266.7209188260065,-237.26531404630344,-237.26531404630344,-237.26531404630344,91.61504472959999,91.61504472959999,91.61504472959999,157.9899576766169,157.9899576766169,157.9899576766169,-486.87031645252034,-486.87031645252034,-486.87031645252034,0.0,0.0,0.0,1029.455604779703
2025-06-23,1267.715483141887,303.7676455079543,1455.105202090469,1267.715483141887,1267.715483141887,-385.75855808875303,-385.75855808875303,-385.75855808875303,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621635510213,-1.9207621635510213,-1.9207621635510213,-475.4528406548019,-475.4528406548019,-475.4528406548019,0.0,0.0,0.0,881.956925053134
2025-06-24,1268.7100474577676,302.6655461186849,1438.1593163827797,1268.7100474577676,1268.7100474577676,-394.6596682999114,-394.6596682999114,-394.6596682999114,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784101085076,-23.955784101085076,-23.955784101085076,-462.3189289284262,-462.3189289284262,-462.3189289284262,0.0,0.0,0.0,874.0503791578562
2025-06-25,1269.7046117736481,257.14344067607306,1398.3930520644553,1269.7046117736481,1269.7046117736481,-458.4626322434093,-458.4626322434093,-458.4626322434093,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955381993,-102.17422955381993,-102.17422955381993,-447.9034474191892,-447.9034474191892,-447.9034474191892,0.0,0.0,0.0,811.2419795302388
2025-06-26,1270.699176089529,398.55445783944776,1456.4189346933035,1270.699176089529,1270.699176089529,-346.8156684658593,-346.8156684658593,-346.8156684658593,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621510503,-5.751724621510503,-5.751724621510503,-432.6789885739487,-432.6789885739487,-432.6789885739487,0.0,0.0,0.0,923.8835076236696
2025-06-27,1271.6937404054092,399.4425577049821,1538.1408704330292,1271.6937404054092,1271.6937404054092,-297.4809494951883,-297.4809494951883,-297.4809494951883,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736857397,28.045595736857397,28.045595736857397,-417.1415899616456,-417.1415899616456,-417.1415899616456,0.0,0.0,0.0,974.212790910221
2025-06-28,1272.6883047212898,303.6984444505675,1466.6911751215516,1272.6883047212898,1272.6883047212898,-362.4138927407047,-362.4138927407047,-362.4138927407047,91.61504472959999,91.61504472959999,91.61504472959999,-52.2330529724061,-52.2330529724061,-52.2330529724061,-401.79588449789844,-401.79588449789844,-401.79588449789844,0.0,0.0,0.0,910.2744119805851
2025-06-29,1273.6828690371703,575.9908127541559,1723.1838388396432,1273.6828690371703,1273.6828690371703,-137.53511963720732,-137.53511963720732,-137.53511963720732,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767661177,157.98995767661177,157.98995767661177,-387.140122043419,-387.140122043419,-387.140122043419,0.0,0.0,0.0,1136.147749399963
2025-06-30,1274.677433353051,432.08016290423484,1552.916110440025,1274.677433353051,1274.677433353051,-283.9572171852233,-283.9572171852233,-283.9572171852233,91.61504472959999,91.61504472959999,91.61504472959999,-1.920762163604148,-1.920762163604148,-1.920762163604148,-373.6514997512192,-373.6514997512192,-373.6514997512192,0.0,0.0,0.0,990.7202161678276
2025-07-01,1275.6719976689317,438.4496303624011,1549.6733767839273,1275.6719976689317,1275.6719976689317,-294.11296235232777,-294.11296235232777,-294.11296235232777,91.61504472959999,91.61504472959999,91.61504472959999,-23.95578410049864,-23.95578410049864,-23.95578410049864,-361.7722229814291,-361.7722229814291,-361.7722229814291,0.0,0.0,0.0,981.559035316604
2025-07-02,1276.666561984812,350.9362912975196,1508.021350603002,1276.666561984812,1276.666561984812,-362.4558755996673,-362.4558755996673,-362.4558755996673,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955411915,-102.17422955411915,-102.17422955411915,-351.89669077514816,-351.89669077514816,-351.89669077514816,0.0,0.0,0.0,914.2106863851448
2025-07-03,1277.6611263006926,448.8160006344421,1606.2360758705452,1277.6611263006926,1277.6611263006926,-258.4968406544539,-258.4968406544539,-258.4968406544539,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724622076513,-5.751724622076513,-5.751724622076513,-344.3601607619774,-344.3601607619774,-344.3601607619774,0.0,0.0,0.0,1019.1642856462387
2025-07-04,1278.655690616573,463.8639234265448,1634.7529644629521,1278.655690616573,1278.655690616573,-219.76855885392985,-219.76855885392985,-219.76855885392985,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736509526,28.045595736509526,28.045595736509526,-339.42919932003934,-339.42919932003934,-339.42919932003934,0.0,0.0,0.0,1058.8871317626433
